material,data_source,thickness,stressthickness,R,T,P
V,Su,47.38388,47.59630212,0.04,295,0.27
V,Su,50.69132,51.70811132,0.04,295,0.27
V,Su,53.99752,55.89942049,0.04,295,0.27
V,Su,57.30304,59.86622371,0.04,295,0.27
V,Su,60.60884,63.39792348,0.04,295,0.27
V,Su,63.91364,66.78888459,0.04,295,0.27
V,Su,67.21828,70.32723142,0.04,295,0.27
V,Su,70.52228,73.56201394,0.04,295,0.27
V,Su,73.82576,76.66806485,0.04,295,0.27
V,Su,77.12992,79.87999109,0.04,295,0.27
V,Su,80.43296,82.68794027,0.04,295,0.27
V,Su,83.7354,85.75203207,0.04,295,0.27
V,Su,87.03804,88.23466655,0.04,295,0.27
V,Su,90.33936,90.75812545,0.04,295,0.27
V,Su,93.64016,93.75069129,0.04,295,0.27
V,Su,96.94116,96.29597116,0.04,295,0.27
V,Su,100.24168,98.59008286,0.04,295,0.27
V,Su,103.54176,101.0254156,0.04,295,0.27
V,Su,106.84156,103.3993699,0.04,295,0.27
V,Su,110.14156,105.8770118,0.04,295,0.27
V,Su,113.441,107.7336282,0.04,295,0.27
V,Su,116.74052,109.8597923,0.04,295,0.27
V,Su,120.0402,112.1752631,0.04,295,0.27
V,Su,123.33872,114.1967592,0.04,295,0.27
V,Su,126.63832,116.002855,0.04,295,0.27
V,Su,129.93684,117.9780268,0.04,295,0.27
V,Su,133.2354,119.9603289,0.04,295,0.27
V,Su,136.5342,121.645868,0.04,295,0.27
V,Su,139.83256,123.8684993,0.04,295,0.27
V,Su,143.13156,125.8030819,0.04,295,0.27
V,Su,146.42944,127.9541265,0.04,295,0.27
V,Su,149.727,129.8096442,0.04,295,0.27
V,Su,153.02512,131.8229041,0.04,295,0.27
V,Su,156.32276,133.5340089,0.04,295,0.27
V,Su,159.6204,135.7727188,0.04,295,0.27
V,Su,162.91612,137.3519963,0.04,295,0.27
V,Su,166.2118,139.0242934,0.04,295,0.27
V,Su,169.50832,140.8938334,0.04,295,0.27
V,Su,172.80472,142.7714622,0.04,295,0.27
V,Su,176.1018,144.2640533,0.04,295,0.27
V,Su,179.39788,146.1496662,0.04,295,0.27
V,Su,182.69292,147.7648907,0.04,295,0.27
V,Su,185.98768,149.6050035,0.04,295,0.27
V,Su,189.28212,151.3449765,0.04,295,0.27
V,Su,193.11348,153.2250601,0.04,295,0.27
V,Su,196.79172,155.1663501,0.04,295,0.27
V,Su,201.00624,156.9943983,0.04,295,0.27
V,Su,204.91352,158.9714049,0.04,295,0.27
V,Su,208.6682,160.7398548,0.04,295,0.27
V,Su,214.10844,162.9815452,0.04,295,0.27
V,Su,13.07922,4.26250073,0.06,295,0.27
V,Su,21.4023,11.5780374,0.06,295,0.27
V,Su,29.60928,20.71258487,0.06,295,0.27
V,Su,38.1648,31.32402161,0.06,295,0.27
V,Su,46.4862,42.0235906,0.06,295,0.27
V,Su,54.80124,52.89326123,0.06,295,0.27
V,Su,63.2301,63.24450161,0.06,295,0.27
V,Su,71.4255,72.91141269,0.06,295,0.27
V,Su,79.84788,82.8371169,0.06,295,0.27
V,Su,88.50534,91.94504647,0.06,295,0.27
V,Su,96.9279,100.1671164,0.06,295,0.27
V,Su,105.11958,107.9401344,0.06,295,0.27
V,Su,113.3085,115.4707179,0.06,295,0.27
V,Su,121.49808,122.4078686,0.06,295,0.27
V,Su,129.68832,129.1129251,0.06,295,0.27
V,Su,137.87184,135.4847204,0.06,295,0.27
V,Su,146.63442,142.0966259,0.06,295,0.27
V,Su,156.204,148.9592904,0.06,295,0.27
V,Su,167.3862,156.1004498,0.06,295,0.27
V,Su,178.5738,163.8087886,0.06,295,0.27
V,Su,189.40764,170.396502,0.06,295,0.27
V,Su,200.12322,176.4558723,0.06,295,0.27
V,Su,209.68422,182.2744186,0.06,295,0.27
V,Su,218.55486,187.2406485,0.06,295,0.27
V,Su,227.07846,191.9721517,0.06,295,0.27
V,Su,236.06172,196.9650505,0.06,295,0.27
V,Su,244.46712,201.4046367,0.06,295,0.27
V,Su,252.6495,205.8311065,0.06,295,0.27
V,Su,260.83266,209.8703384,0.06,295,0.27
V,Su,269.00784,214.058908,0.06,295,0.27
V,Su,277.41066,218.4844253,0.06,295,0.27
V,Su,285.81666,222.5851333,0.06,295,0.27
V,Su,293.99178,226.4100303,0.06,295,0.27
V,Su,302.1705,230.0559294,0.06,295,0.27
V,Su,310.3545,233.8019414,0.06,295,0.27
V,Su,318.76032,237.680082,0.06,295,0.27
V,Su,327.1632,241.36272,0.06,295,0.27
V,Su,335.78946,245.3402187,0.06,295,0.27
V,Su,343.95648,249.0299531,0.06,295,0.27
V,Su,352.12134,252.5335789,0.06,295,0.27
V,Su,360.28992,256.2402682,0.06,295,0.27
V,Su,368.4609,259.7504582,0.06,295,0.27
V,Su,376.63236,263.2183509,0.06,295,0.27
V,Su,384.80724,266.4549581,0.06,295,0.27
V,Su,392.98032,270.3058905,0.06,295,0.27
V,Su,4.80344,-0.112483013,0.08,295,0.27
V,Su,9.45096,5.35674505,0.08,295,0.27
V,Su,13.0092,8.212016976,0.08,295,0.27
V,Su,17.03144,13.47011138,0.08,295,0.27
V,Su,20.74288,16.71881425,0.08,295,0.27
V,Su,24.76248,21.04967197,0.08,295,0.27
V,Su,28.62904,26.55857343,0.08,295,0.27
V,Su,31.87496,30.14327821,0.08,295,0.27
V,Su,35.27504,35.42917424,0.08,295,0.27
V,Su,38.67464,40.39163545,0.08,295,0.27
V,Su,41.91664,44.26108578,0.08,295,0.27
V,Su,45.1556,49.23610519,0.08,295,0.27
V,Su,48.54936,54.27059044,0.08,295,0.27
V,Su,51.94392,58.9895681,0.08,295,0.27
V,Su,55.18288,63.31192274,0.08,295,0.27
V,Su,58.4212,68.01161706,0.08,295,0.27
V,Su,61.65896,71.896456,0.08,295,0.27
V,Su,64.89592,75.4043396,0.08,295,0.27
V,Su,68.13384,79.72544248,0.08,295,0.27
V,Su,72.29816,85.60656784,0.08,295,0.27
V,Su,80.00776,93.541176,0.08,295,0.27
V,Su,85.86264,99.98104375,0.08,295,0.27
V,Su,95.26096,108.0001062,0.08,295,0.27
V,Su,104.19072,116.270837,0.08,295,0.27
V,Su,115.12336,124.8960327,0.08,295,0.27
V,Su,128.66816,139.4556092,0.08,295,0.27
V,Su,148.76816,150.3857456,0.08,295,0.27
V,Su,152.00112,153.9387674,0.08,295,0.27
V,Su,155.23144,156.2729251,0.08,295,0.27
V,Su,158.4604,158.3465961,0.08,295,0.27
V,Su,161.69032,160.8173581,0.08,295,0.27
V,Su,164.91984,162.9585366,0.08,295,0.27
V,Su,168.14904,164.7310667,0.08,295,0.27
V,Su,171.37616,166.8577282,0.08,295,0.27
V,Su,174.60448,169.6828263,0.08,295,0.27
V,Su,177.8332,171.7003455,0.08,295,0.27
V,Su,181.06064,173.5780979,0.08,295,0.27
V,Su,184.28896,175.0162279,0.08,295,0.27
V,Su,187.5148,177.5047829,0.08,295,0.27
V,Su,190.74152,179.1043408,0.08,295,0.27
V,Su,193.96776,181.545894,0.08,295,0.27
V,Su,197.19344,183.8220594,0.08,295,0.27
V,Su,200.42216,186.1672071,0.08,295,0.27
V,Su,203.64976,188.3872666,0.08,295,0.27
V,Su,206.87648,190.0755009,0.08,295,0.27
V,Su,210.1024,192.3272957,0.08,295,0.27
V,Su,213.32744,194.5797706,0.08,295,0.27
V,Su,217.01656,198.2741893,0.08,295,0.27
V,Su,221.166,202.3502594,0.08,295,0.27
V,Su,226.64264,206.994956,0.08,295,0.27
V,Su,229.86728,208.7405667,0.08,295,0.27
V,Su,233.0916,211.0349185,0.08,295,0.27
V,Su,236.31568,214.2409395,0.08,295,0.27
V,Su,240.58856,216.6365812,0.08,295,0.27
V,Su,243.8116,217.7752384,0.08,295,0.27
V,Su,247.03496,219.8555952,0.08,295,0.27
V,Su,250.25736,221.8074207,0.08,295,0.27
V,Su,253.74312,223.9005029,0.08,295,0.27
V,Su,256.96664,227.7744873,0.08,295,0.27
V,Su,260.18912,232.1676828,0.08,295,0.27
V,Su,5.6165,6.0336058,0.1,295,0.27
V,Su,8.5225,6.571827533,0.1,295,0.27
V,Su,12.1961,7.013301867,0.1,295,0.27
V,Su,15.2928,7.389734933,0.1,295,0.27
V,Su,18.3893,8.278927,0.1,295,0.27
V,Su,21.2915,9.6975966,0.1,295,0.27
V,Su,24.1938,11.288912,0.1,295,0.27
V,Su,27.2904,14.27151067,0.1,295,0.27
V,Su,30.1936,16.94202133,0.1,295,0.27
V,Su,33.096,20.59193533,0.1,295,0.27
V,Su,35.998,24.428846,0.1,295,0.27
V,Su,38.8993,28.73944133,0.1,295,0.27
V,Su,41.8012,33.364706,0.1,295,0.27
V,Su,44.7028,37.47068333,0.1,295,0.27
V,Su,47.6057,42.06113933,0.1,295,0.27
V,Su,50.5071,46.52246933,0.1,295,0.27
V,Su,53.4062,50.49119133,0.1,295,0.27
V,Su,56.3067,54.86523933,0.1,295,0.27
V,Su,59.2051,59.223626,0.1,295,0.27
V,Su,62.1048,63.68340267,0.1,295,0.27
V,Su,65.0034,68.22521933,0.1,295,0.27
V,Su,67.9009,72.52941,0.1,295,0.27
V,Su,70.8007,76.80831467,0.1,295,0.27
V,Su,73.8924,80.86162067,0.1,295,0.27
V,Su,76.7913,85.316498,0.1,295,0.27
V,Su,79.6901,89.082106,0.1,295,0.27
V,Su,82.5889,92.87631667,0.1,295,0.27
V,Su,85.4845,96.60979667,0.1,295,0.27
V,Su,88.3798,100.8691633,0.1,295,0.27
V,Su,91.2754,104.43458,0.1,295,0.27
V,Su,94.1701,107.83676,0.1,295,0.27
V,Su,97.0638,111.32898,0.1,295,0.27
V,Su,99.9572,114.90026,0.1,295,0.27
V,Su,102.8503,118.5995867,0.1,295,0.27
V,Su,105.7439,122.1387933,0.1,295,0.27
V,Su,108.6363,125.2013667,0.1,295,0.27
V,Su,111.5303,128.72632,0.1,295,0.27
V,Su,114.4222,132.01402,0.1,295,0.27
V,Su,117.3131,135.1201933,0.1,295,0.27
V,Su,120.2041,137.8284933,0.1,295,0.27
V,Su,123.094,141.3753067,0.1,295,0.27
V,Su,125.9838,144.3629,0.1,295,0.27
V,Su,128.8737,147.71096,0.1,295,0.27
V,Su,131.7652,150.76134,0.1,295,0.27
V,Su,134.656,153.3418933,0.1,295,0.27
V,Su,137.5477,156.0185533,0.1,295,0.27
V,Su,140.4379,159.156,0.1,295,0.27
V,Su,143.3254,161.82514,0.1,295,0.27
V,Su,146.2145,164.3447667,0.1,295,0.27
V,Su,149.1013,167.2035467,0.1,295,0.27
V,Su,151.9886,169.9443067,0.1,295,0.27
V,Su,154.8778,172.5631133,0.1,295,0.27
V,Su,157.7679,175.2881267,0.1,295,0.27
V,Su,160.6578,177.6130933,0.1,295,0.27
V,Su,163.5463,179.9329667,0.1,295,0.27
V,Su,166.4359,182.2971467,0.1,295,0.27
V,Su,169.325,184.95938,0.1,295,0.27
V,Su,172.2149,187.11956,0.1,295,0.27
V,Su,175.1053,189.4601733,0.1,295,0.27
V,Su,177.9934,191.5010067,0.1,295,0.27
V,Su,180.8823,194.08654,0.1,295,0.27
V,Su,183.7708,196.0814867,0.1,295,0.27
V,Su,5.39112,4.363268237,0.12,295,0.27
V,Su,13.07316,9.807419681,0.12,295,0.27
V,Su,20.05308,20.49015061,0.12,295,0.27
V,Su,27.03108,32.18116159,0.12,295,0.27
V,Su,33.77472,43.89154586,0.12,295,0.27
V,Su,42.37524,57.19679968,0.12,295,0.27
V,Su,49.5756,68.43497375,0.12,295,0.27
V,Su,56.30628,75.27207713,0.12,295,0.27
V,Su,63.03456,84.27996358,0.12,295,0.27
V,Su,69.75684,92.91175991,0.12,295,0.27
V,Su,76.70616,99.78740964,0.12,295,0.27
V,Su,83.42664,106.6839286,0.12,295,0.27
V,Su,90.15264,113.3428592,0.12,295,0.27
V,Su,96.87288,119.8154989,0.12,295,0.27
V,Su,103.59048,126.2855433,0.12,295,0.27
V,Su,110.30436,132.2951355,0.12,295,0.27
V,Su,117.01656,138.1916784,0.12,295,0.27
V,Su,123.73032,144.233301,0.12,295,0.27
V,Su,130.4436,149.8763466,0.12,295,0.27
V,Su,137.15628,155.6590284,0.12,295,0.27
V,Su,143.86608,161.7480759,0.12,295,0.27
V,Su,150.57624,167.1716103,0.12,295,0.27
V,Su,157.28796,173.0638774,0.12,295,0.27
V,Su,163.99944,178.8843552,0.12,295,0.27
V,Su,170.70576,184.5538644,0.12,295,0.27
V,Su,177.41112,190.2257884,0.12,295,0.27
V,Su,184.11408,195.6074551,0.12,295,0.27
V,Su,190.81824,201.1127668,0.12,295,0.27
V,Su,197.52084,206.923008,0.12,295,0.27
V,Su,204.22356,212.5497066,0.12,295,0.27
V,Su,210.9264,217.9001868,0.12,295,0.27
V,Su,217.85832,223.9881268,0.12,295,0.27
V,Su,224.55816,229.6687377,0.12,295,0.27
V,Su,231.26004,235.2508315,0.12,295,0.27
V,Su,237.963,240.6036526,0.12,295,0.27
V,Su,244.665,246.3703405,0.12,295,0.27
V,Su,251.82672,252.2751912,0.12,295,0.27
V,Su,258.5256,257.8769272,0.12,295,0.27
V,Su,265.22184,263.8404158,0.12,295,0.27
V,Su,271.91736,269.1196142,0.12,295,0.27
V,Su,278.61192,274.9005937,0.12,295,0.27
V,Su,285.30888,279.986512,0.12,295,0.27
V,Su,292.00596,285.5073874,0.12,295,0.27
V,Su,298.70064,291.0607225,0.12,295,0.27
V,Su,305.39316,295.9468323,0.12,295,0.27
V,Su,312.09084,301.5550369,0.12,295,0.27
V,Su,318.78852,307.0779106,0.12,295,0.27
V,Su,325.48104,311.952146,0.12,295,0.27
V,Su,332.17392,316.7275133,0.12,295,0.27
V,Su,338.86896,321.90479,0.12,295,0.27
V,Su,345.5616,326.5902224,0.12,295,0.27
V,Su,352.25424,331.3371103,0.12,295,0.27
V,Su,358.94796,336.1592807,0.12,295,0.27
V,Su,365.64108,340.7932616,0.12,295,0.27
V,Su,372.3324,345.5152352,0.12,295,0.27
V,Su,379.02528,349.7252463,0.12,295,0.27
V,Su,385.7178,354.6639699,0.12,295,0.27
V,Su,392.40984,359.0252337,0.12,295,0.27
V,Su,399.09996,363.3030674,0.12,295,0.27
V,Su,4.62432,-1.381057843,0.16,295,0.27
V,Su,7.39952,-0.939411162,0.16,295,0.27
V,Su,10.79584,-0.104395036,0.16,295,0.27
V,Su,14.18208,2.111330391,0.16,295,0.27
V,Su,18.18464,5.236936057,0.16,295,0.27
V,Su,21.2672,6.832712768,0.16,295,0.27
V,Su,24.348,9.93600745,0.16,295,0.27
V,Su,27.42912,14.22580846,0.16,295,0.27
V,Su,30.20224,18.80051771,0.16,295,0.27
V,Su,32.97616,24.24962798,0.16,295,0.27
V,Su,35.74992,29.05159872,0.16,295,0.27
V,Su,38.52208,33.87459551,0.16,295,0.27
V,Su,41.29504,38.93692779,0.16,295,0.27
V,Su,44.06832,44.93151259,0.16,295,0.27
V,Su,47.1488,50.57880961,0.16,295,0.27
V,Su,49.92208,55.72849844,0.16,295,0.27
V,Su,53.30976,61.90495081,0.16,295,0.27
V,Su,56.69776,68.50202154,0.16,295,0.27
V,Su,61.31664,76.87137111,0.16,295,0.27
V,Su,66.55248,88.11177897,0.16,295,0.27
V,Su,101.44,144.1461498,0.16,295,0.27
V,Su,105.43968,154.5804357,0.16,295,0.27
V,Su,108.21184,157.9104072,0.16,295,0.27
V,Su,110.98128,161.5296643,0.16,295,0.27
V,Su,113.75152,164.9397111,0.16,295,0.27
V,Su,116.5216,168.9116271,0.16,295,0.27
V,Su,119.29136,171.7006654,0.16,295,0.27
V,Su,122.06416,175.601056,0.16,295,0.27
V,Su,124.8336,178.8742077,0.16,295,0.27
V,Su,127.60288,181.9548035,0.16,295,0.27
V,Su,130.37264,185.4606533,0.16,295,0.27
V,Su,133.14288,188.5939265,0.16,295,0.27
V,Su,135.91232,191.8257652,0.16,295,0.27
V,Su,138.68304,195.680872,0.16,295,0.27
V,Su,141.45248,198.3078426,0.16,295,0.27
V,Su,144.22224,201.2632278,0.16,295,0.27
V,Su,146.99056,204.8241497,0.16,295,0.27
V,Su,149.7616,207.8895695,0.16,295,0.27
V,Su,152.53072,210.4049367,0.16,295,0.27
V,Su,155.3,213.7368895,0.16,295,0.27
V,Su,158.07024,217.1291239,0.16,295,0.27
V,Su,160.84304,219.9818277,0.16,295,0.27
V,Su,163.612,222.6571845,0.16,295,0.27
V,Su,166.38144,225.6539865,0.16,295,0.27
V,Su,169.14992,228.3419724,0.16,295,0.27
V,Su,171.91808,231.5448269,0.16,295,0.27
V,Su,174.68672,234.6303303,0.16,295,0.27
V,Su,177.45488,238.3286164,0.16,295,0.27
V,Su,180.22288,241.2400581,0.16,295,0.27
V,Su,182.99056,243.8808053,0.16,295,0.27
V,Su,185.75904,247.6526806,0.16,295,0.27
V,Su,188.52752,250.6910234,0.16,295,0.27
V,Su,191.29584,253.771287,0.16,295,0.27
V,Su,194.06464,257.4197938,0.16,295,0.27
V,Su,196.83392,261.0487591,0.16,295,0.27
V,Su,199.6024,263.9790278,0.16,295,0.27
V,Su,202.37104,267.8826635,0.16,295,0.27
V,Su,205.13968,270.5525261,0.16,295,0.27
V,Su,207.90848,273.749761,0.16,295,0.27
V,Su,210.67616,277.2035323,0.16,295,0.27
V,Su,213.44464,280.2536381,0.16,295,0.27
V,Su,216.21392,283.2274614,0.16,295,0.27
V,Su,218.9816,286.8392614,0.16,295,0.27
V,Su,221.74864,289.5491273,0.16,295,0.27
V,Su,5.67866,3.404972488,0.26,295,0.27
V,Su,14.77788,9.098734889,0.26,295,0.27
V,Su,22.8644,19.05745863,0.26,295,0.27
V,Su,30.95066,30.94349749,0.26,295,0.27
V,Su,39.03484,43.32506355,0.26,295,0.27
V,Su,46.61384,55.39424889,0.26,295,0.27
V,Su,54.18868,68.05089765,0.26,295,0.27
V,Su,61.76612,79.93902596,0.26,295,0.27
V,Su,69.34694,92.20658475,0.26,295,0.27
V,Su,76.93114,103.72227,0.26,295,0.27
V,Su,84.52002,114.8869997,0.26,295,0.27
V,Su,92.09512,125.3233622,0.26,295,0.27
V,Su,99.6645,136.1952681,0.26,295,0.27
V,Su,107.23154,146.405251,0.26,295,0.27
V,Su,114.7952,156.4775142,0.26,295,0.27
V,Su,122.36198,166.9117653,0.26,295,0.27
V,Su,129.9285,176.3824011,0.26,295,0.27
V,Su,137.49502,186.2607276,0.26,295,0.27
V,Su,145.06466,195.6224083,0.26,295,0.27
V,Su,152.6356,204.7697473,0.26,295,0.27
V,Su,160.20342,213.8996098,0.26,295,0.27
V,Su,167.77202,222.8543777,0.26,295,0.27
V,Su,175.33516,231.3923859,0.26,295,0.27
V,Su,182.90506,240.6156543,0.26,295,0.27
V,Su,190.46872,249.0118365,0.26,295,0.27
V,Su,198.02796,257.6906503,0.26,295,0.27
V,Su,205.58174,265.6639759,0.26,295,0.27
V,Su,213.13656,274.4312742,0.26,295,0.27
V,Su,220.69034,283.0138474,0.26,295,0.27
V,Su,228.24438,291.2709151,0.26,295,0.27
V,Su,235.79946,299.3338333,0.26,295,0.27
V,Su,243.35428,307.3354608,0.26,295,0.27
V,Su,250.90832,315.1877552,0.26,295,0.27
V,Su,258.46288,323.2045774,0.26,295,0.27
V,Su,266.01692,330.9603745,0.26,295,0.27
V,Su,273.5707,339.4138008,0.26,295,0.27
V,Su,281.62758,347.1392715,0.26,295,0.27
V,Su,289.17824,354.7323483,0.26,295,0.27
V,Su,296.7263,363.0740303,0.26,295,0.27
V,Su,304.27202,370.4697656,0.26,295,0.27
V,Su,311.8167,378.3092064,0.26,295,0.27
V,Su,319.36658,385.6472312,0.26,295,0.27
V,Su,326.91958,393.0451972,0.26,295,0.27
V,Su,334.47128,400.989803,0.26,295,0.27
V,Su,342.0352,409.2142987,0.26,295,0.27
V,Su,349.59548,416.3293747,0.26,295,0.27
V,Su,357.15446,423.5341598,0.26,295,0.27
V,Su,364.70928,430.3950848,0.26,295,0.27
V,Su,372.2654,437.4056692,0.26,295,0.27
V,Su,379.81814,444.2817723,0.26,295,0.27
V,Su,387.37166,451.2076682,0.26,295,0.27
V,Su,394.92076,458.3247925,0.26,295,0.27
V,Su,4.34628,4.274137564,0.36,295,0.27
V,Su,12.71916,5.861939997,0.36,295,0.27
V,Su,20.39616,12.58061898,0.36,295,0.27
V,Su,26.67528,21.18192598,0.36,295,0.27
V,Su,33.65676,31.77642095,0.36,295,0.27
V,Su,39.93912,41.1873398,0.36,295,0.27
V,Su,46.22148,51.52334885,0.36,295,0.27
V,Su,52.49952,61.25845972,0.36,295,0.27
V,Su,58.77684,70.95741947,0.36,295,0.27
V,Su,65.0574,80.98611423,0.36,295,0.27
V,Su,71.33436,89.6624759,0.36,295,0.27
V,Su,77.60844,98.55103184,0.36,295,0.27
V,Su,83.88036,106.2775034,0.36,295,0.27
V,Su,90.1494,113.7111948,0.36,295,0.27
V,Su,96.41916,120.087584,0.36,295,0.27
V,Su,102.69036,127.4072085,0.36,295,0.27
V,Su,108.9594,133.7677614,0.36,295,0.27
V,Su,115.2288,139.3879434,0.36,295,0.27
V,Su,121.49388,144.8316641,0.36,295,0.27
V,Su,127.75932,150.019743,0.36,295,0.27
V,Su,134.0262,156.022714,0.36,295,0.27
V,Su,140.28804,161.1456089,0.36,295,0.27
V,Su,146.55708,165.9906782,0.36,295,0.27
V,Su,152.82468,171.0985545,0.36,295,0.27
V,Su,159.08688,175.9865466,0.36,295,0.27
V,Su,165.34656,181.4033089,0.36,295,0.27
V,Su,171.60696,186.8281639,0.36,295,0.27
V,Su,177.87312,191.8528081,0.36,295,0.27
V,Su,184.1328,197.6398144,0.36,295,0.27
V,Su,190.38996,202.5534812,0.36,295,0.27
V,Su,196.65072,208.25669,0.36,295,0.27
V,Su,204.30252,214.4609795,0.36,295,0.27
V,Su,211.25844,222.8573891,0.36,295,0.27
V,Su,217.51992,229.0814962,0.36,295,0.27
V,Su,223.78104,233.9976009,0.36,295,0.27
V,Su,230.03856,239.1888722,0.36,295,0.27
V,Su,236.29752,244.9495401,0.36,295,0.27
V,Su,242.55432,250.3290972,0.36,295,0.27
V,Su,248.8086,256.6889859,0.36,295,0.27
V,Su,255.0708,261.6674491,0.36,295,0.27
V,Su,261.33012,267.5132126,0.36,295,0.27
V,Su,267.58836,272.7346943,0.36,295,0.27
V,Su,273.84732,278.3531055,0.36,295,0.27
V,Su,280.10412,283.7730815,0.36,295,0.27
V,Su,286.3638,289.388304,0.36,295,0.27
V,Su,292.62204,295.3824512,0.36,295,0.27
V,Su,298.881,301.3003934,0.36,295,0.27
V,Su,305.13888,306.2575153,0.36,295,0.27
V,Su,311.39316,312.2419775,0.36,295,0.27
V,Su,317.64996,318.9967407,0.36,295,0.27
V,Su,323.90748,324.8136808,0.36,295,0.27
V,Su,330.16356,329.3900563,0.36,295,0.27
V,Su,336.42396,334.6287463,0.36,295,0.27
V,Su,342.6822,340.1316462,0.36,295,0.27
V,Su,348.94368,346.3484038,0.36,295,0.27
V,Su,355.20516,351.2150286,0.36,295,0.27
V,Su,361.4652,356.681221,0.36,295,0.27
V,Su,367.72884,362.4778295,0.36,295,0.27
V,Su,373.98708,367.6008841,0.36,295,0.27
V,Su,380.24424,373.3312866,0.36,295,0.27
V,Su,386.50176,378.8035796,0.36,295,0.27
V,Su,392.7546,384.0641849,0.36,295,0.27
V,Su,399.01104,389.4314936,0.36,295,0.27
V-33W,Su,4.95702,3.33210141,0.09,295,0.27
V-33W,Su,11.76399,1.528403211,0.09,295,0.27
V-33W,Su,18.74268,-3.109202832,0.09,295,0.27
V-33W,Su,25.19181,-6.198355443,0.09,295,0.27
V-33W,Su,31.81248,-6.741094343,0.09,295,0.27
V-33W,Su,38.25558,-7.359487331,0.09,295,0.27
V-33W,Su,44.69607,-8.070462614,0.09,295,0.27
V-33W,Su,51.13674,-8.667829177,0.09,295,0.27
V-33W,Su,57.57444,-9.28047078,0.09,295,0.27
V-33W,Su,64.01277,-10.05644079,0.09,295,0.27
V-33W,Su,70.44858,-10.50417002,0.09,295,0.27
V-33W,Su,76.88286,-11.04346377,0.09,295,0.27
V-33W,Su,83.31624,-11.8121135,0.09,295,0.27
V-33W,Su,89.74251,-12.32028793,0.09,295,0.27
V-33W,Su,96.17301,-12.92315093,0.09,295,0.27
V-33W,Su,102.60387,-13.4479975,0.09,295,0.27
V-33W,Su,109.03464,-14.23989976,0.09,295,0.27
V-33W,Su,115.4655,-14.8348085,0.09,295,0.27
V-33W,Su,121.89105,-15.56628153,0.09,295,0.27
V-33W,Su,128.30706,-16.00159542,0.09,295,0.27
V-33W,Su,134.71929,-16.87769949,0.09,295,0.27
V-33W,Su,141.13242,-17.73671102,0.09,295,0.27
V-33W,Su,147.54357,-18.39176462,0.09,295,0.27
V-33W,Su,153.95382,-19.48039845,0.09,295,0.27
V-33W,Su,160.36425,-19.98175408,0.09,295,0.27
V-33W,Su,166.77432,-20.97391241,0.09,295,0.27
V-33W,Su,173.18367,-21.80714496,0.09,295,0.27
V-33W,Su,179.59257,-22.74653642,0.09,295,0.27
V-33W,Su,186.00354,-23.53565586,0.09,295,0.27
V-33W,Su,192.4146,-24.54136246,0.09,295,0.27
V-33W,Su,198.82404,-25.53805761,0.09,295,0.27
V-33W,Su,205.2324,-26.55775174,0.09,295,0.27
V-33W,Su,211.63986,-27.59889996,0.09,295,0.27
V-33W,Su,218.04552,-28.54718495,0.09,295,0.27
V-33W,Su,224.44794,-29.80970557,0.09,295,0.27
V-33W,Su,230.85117,-30.79913034,0.09,295,0.27
V-33W,Su,237.25332,-31.9625438,0.09,295,0.27
V-33W,Su,243.65556,-33.24418708,0.09,295,0.27
V-33W,Su,250.056,-34.35535641,0.09,295,0.27
V-33W,Su,256.8024,-35.74282829,0.09,295,0.27
V-33W,Su,264.24162,-37.09866647,0.09,295,0.27
V-33W,Su,270.64242,-38.1183831,0.09,295,0.27
V-33W,Su,277.21467,-39.58643914,0.09,295,0.27
V-33W,Su,284.13702,-41.0045008,0.09,295,0.27
V-33W,Su,290.54052,-41.99256371,0.09,295,0.27
V-33W,Su,297.29007,-43.29481383,0.09,295,0.27
V-33W,Su,304.38423,-44.65148083,0.09,295,0.27
V-33W,Su,310.78368,-46.01037321,0.09,295,0.27
V-33W,Su,317.18502,-47.5268992,0.09,295,0.27
V-33W,Su,323.58375,-48.72580304,0.09,295,0.27
V-33W,Su,329.98086,-49.93610345,0.09,295,0.27
V-33W,Su,336.38202,-51.00406499,0.09,295,0.27
V-33W,Su,342.78219,-52.75445299,0.09,295,0.27
V-33W,Su,349.18155,-54.49762454,0.09,295,0.27
V-33W,Su,355.581,-56.09533188,0.09,295,0.27
V-33W,Su,361.98513,-57.09824248,0.09,295,0.27
V-33W,Su,368.38755,-58.43206448,0.09,295,0.27
V-33W,Su,374.79519,-59.98533525,0.09,295,0.27
V-33W,Su,381.20004,-61.01405562,0.09,295,0.27
V-33W,Su,387.60399,-62.24332055,0.09,295,0.27
V-33W,Su,394.00704,-63.40109926,0.09,295,0.27
V-33W,Su,4.72215,2.861520468,0.15,295,0.27
V-33W,Su,11.4147,0.575060487,0.15,295,0.27
V-33W,Su,18.10725,-1.527095162,0.15,295,0.27
V-33W,Su,24.5094,-3.533348878,0.15,295,0.27
V-33W,Su,30.6246,-4.935116109,0.15,295,0.27
V-33W,Su,37.02915,-6.823949131,0.15,295,0.27
V-33W,Su,43.1421,-8.257778989,0.15,295,0.27
V-33W,Su,49.25355,-9.796749483,0.15,295,0.27
V-33W,Su,55.362,-11.08248098,0.15,295,0.27
V-33W,Su,61.46865,-12.65376232,0.15,295,0.27
V-33W,Su,67.57455,-13.97602221,0.15,295,0.27
V-33W,Su,73.96935,-15.70395581,0.15,295,0.27
